Datum;von;bis;Spotmarktpreis 2024;Spotmarktpreise 2030 SE;Spotmarktpreise 2030 ME;Spotmarktpreise 2030 LE;Spotmarktpreise 2040 SE;Spotmarktpreise 2040 ME;Spotmarktpreise 2040 LE;Vertriebsaufschlag;Netzentgelte 2030 SE;Netzentgelte 2030 ME;Netzentgelte 2030 LE;Netzentgelte 2040 SE;Netzentgelte 2040 ME;Netzentgelte 2040 LE;Steuern und Abgaben 2030 und 2040;Strompreis dyn. 2030 SE;Strompreis dyn. 2030 ME;Strompreis dyn. 2030 LE;Strompreis dyn. 2040 SE;Strompreis dyn. 2040 ME;Strompreis dyn. 2040 LE
21.09.2024;10:00;11:00;2,2;2,36;2,2;2,04;1,940001;1,1198;0,3;8;9,8;11,35;12,9;7;7,5;8;14;34,16;35,55;36,94;30,940001;30,6198;30,3
21.09.2024;11:00;12:00;0,315;0,852;0,315;-0,222;0,620501;-0,9537;-2,5275;8;9,8;11,35;12,9;7;7,5;8;14;32,652;33,665;34,678;29,620501;28,5463;27,4725
21.09.2024;12:00;13:00;0;0,6;0;-0,6;0,400001;-1,3002;-3;8;9,8;11,35;12,9;7;7,5;8;14;32,4;33,35;34,3;29,400001;28,1998;27
21.09.2024;13:00;14:00;-0,336;0,3312;-0,336;-1,0032;0,164801;-1,6698;-3,504;8;9,8;11,35;12,9;7;7,5;8;14;32,1312;33,014;33,8968;29,164801;27,8302;26,496
21.09.2024;14:00;15:00;-0,395;0,284;-0,395;-1,074;0,123501;-1,7347;-3,5925;8;9,8;11,35;12,9;7;7,5;8;14;32,084;32,955;33,826;29,123501;27,7653;26,4075
21.09.2024;15:00;16:00;0,109;0,6872;0,109;-0,4692;0,476301;-1,1803;-2,8365;8;9,8;11,35;12,9;7;7,5;8;14;32,4872;33,459;34,4308;29,476301;28,3197;27,1635
21.09.2024;16:00;17:00;4,726;4,3808;4,726;5,0712;3,708201;3,8984;4,089;8;9,8;11,35;12,9;7;7,5;8;14;36,1808;38,076;39,9712;32,708201;33,3984;34,089
21.09.2024;17:00;18:00;9,719;8,3752;9,719;11,0628;7,203301;9,3907;11,5785;8;9,8;11,35;12,9;7;7,5;8;14;40,1752;43,069;45,9628;36,203301;38,8907;41,5785
21.09.2024;18:00;19:00;12,75;10,8;12,75;14,7;9,325001;12,7248;16,125;8;9,8;11,35;12,9;7;7,5;8;14;42,6;46,1;49,6;38,325001;42,2248;46,125
21.09.2024;19:00;20:00;14,199;11,9592;14,199;16,4388;10,339301;14,3187;18,2985;8;9,8;11,35;12,9;7;7,5;8;14;43,7592;47,549;51,3388;39,339301;43,8187;48,2985
21.09.2024;20:00;21:00;11,25;9,6;11,25;12,9;8,275001;11,0748;13,875;8;9,8;11,35;12,9;7;7,5;8;14;41,4;44,6;47,8;37,275001;40,5748;43,875
21.09.2024;21:00;22:00;9,593;8,2744;9,593;10,9116;7,115101;9,2521;11,3895;8;9,8;11,35;12,9;7;7,5;8;14;40,0744;42,943;45,8116;36,115101;38,7521;41,3895
21.09.2024;22:00;23:00;9,36;8,088;9,36;10,632;6,952001;8,9958;11,04;8;9,8;11,35;12,9;7;7,5;8;14;39,888;42,71;45,532;35,952001;38,4958;41,04
21.09.2024;23:00;00:00;8,83;7,664;8,83;9,996;6,581001;8,4128;10,245;8;9,8;11,35;12,9;7;7,5;8;14;39,464;42,18;44,896;35,581001;37,9128;40,245
22.09.2024;00:00;01:00;9,773;8,4184;9,773;11,1276;7,241101;9,4501;11,6595;8;9,8;11,35;12,9;7;7,5;8;14;40,2184;43,123;46,0276;36,241101;38,9501;41,6595
22.09.2024;01:00;02:00;9,005;7,804;9,005;10,206;6,703501;8,6053;10,5075;8;9,8;11,35;12,9;7;7,5;8;14;39,604;42,355;45,106;35,703501;38,1053;40,5075
22.09.2024;02:00;03:00;8,999;7,7992;8,999;10,1988;6,699301;8,5987;10,4985;8;9,8;11,35;12,9;7;7,5;8;14;39,5992;42,349;45,0988;35,699301;38,0987;40,4985
22.09.2024;03:00;04:00;8,95;7,76;8,95;10,14;6,665001;8,5448;10,425;8;9,8;11,35;12,9;7;7,5;8;14;39,56;42,3;45,04;35,665001;38,0448;40,425
22.09.2024;04:00;05:00;9,075;7,86;9,075;10,29;6,752501;8,6823;10,6125;8;9,8;11,35;12,9;7;7,5;8;14;39,66;42,425;45,19;35,752501;38,1823;40,6125
22.09.2024;05:00;06:00;9,065;7,852;9,065;10,278;6,745501;8,6713;10,5975;8;9,8;11,35;12,9;7;7,5;8;14;39,652;42,415;45,178;35,745501;38,1713;40,5975
22.09.2024;06:00;07:00;9,488;8,1904;9,488;10,7856;7,041601;9,1366;11,232;8;9,8;11,35;12,9;7;7,5;8;14;39,9904;42,838;45,6856;36,041601;38,6366;41,232
22.09.2024;07:00;08:00;9,731;8,3848;9,731;11,0772;7,211701;9,4039;11,5965;8;9,8;11,35;12,9;7;7,5;8;14;40,1848;43,081;45,9772;36,211701;38,9039;41,5965
22.09.2024;08:00;09:00;8,648;7,5184;8,648;9,7776;6,453601;8,2126;9,972;8;9,8;11,35;12,9;7;7,5;8;14;39,3184;41,998;44,6776;35,453601;37,7126;39,972
22.09.2024;09:00;10:00;6,279;5,6232;6,279;6,9348;4,795301;5,6067;6,4185;8;9,8;11,35;12,9;7;7,5;8;14;37,4232;39,629;41,8348;33,795301;35,1067;36,4185
22.09.2024;10:00;11:00;2,617;2,6936;2,617;2,5404;2,231901;1,5785;0,9255;8;9,8;11,35;12,9;7;7,5;8;14;34,4936;35,967;37,4404;31,231901;31,0785;30,9255
22.09.2024;11:00;12:00;1,113;1,4904;1,113;0,7356;1,179101;-0,0759;-1,3305;8;9,8;11,35;12,9;7;7,5;8;14;33,2904;34,463;35,6356;30,179101;29,4241;28,6695
22.09.2024;12:00;13:00;0,769;1,2152;0,769;0,3228;0,938301;-0,4543;-1,8465;8;9,8;11,35;12,9;7;7,5;8;14;33,0152;34,119;35,2228;29,938301;29,0457;28,1535
22.09.2024;13:00;14:00;-0,008;0,5936;-0,008;-0,6096;0,394401;-1,309;-3,012;8;9,8;11,35;12,9;7;7,5;8;14;32,3936;33,342;34,2904;29,394401;28,191;26,988
22.09.2024;14:00;15:00;0,001;0,6008;0,001;-0,5988;0,400701;-1,2991;-2,9985;8;9,8;11,35;12,9;7;7,5;8;14;32,4008;33,351;34,3012;29,400701;28,2009;27,0015
22.09.2024;15:00;16:00;0,966;1,3728;0,966;0,5592;1,076201;-0,2376;-1,551;8;9,8;11,35;12,9;7;7,5;8;14;33,1728;34,316;35,4592;30,076201;29,2624;28,449
22.09.2024;16:00;17:00;6,16;5,528;6,16;6,792;4,712001;5,4758;6,24;8;9,8;11,35;12,9;7;7,5;8;14;37,328;39,51;41,692;33,712001;34,9758;36,24
22.09.2024;17:00;18:00;10,627;9,1016;10,627;12,1524;7,838901;10,3895;12,9405;8;9,8;11,35;12,9;7;7,5;8;14;40,9016;43,977;47,0524;36,838901;39,8895;42,9405
22.09.2024;18:00;19:00;13,223;11,1784;13,223;15,2676;9,656101;13,2451;16,8345;8;9,8;11,35;12,9;7;7,5;8;14;42,9784;46,573;50,1676;38,656101;42,7451;46,8345
22.09.2024;19:00;20:00;15,718;13,1744;15,718;18,2616;11,402601;15,9896;20,577;8;9,8;11,35;12,9;7;7,5;8;14;44,9744;49,068;53,1616;40,402601;45,4896;50,577
22.09.2024;20:00;21:00;12,611;10,6888;12,611;14,5332;9,227701;12,5719;15,9165;8;9,8;11,35;12,9;7;7,5;8;14;42,4888;45,961;49,4332;38,227701;42,0719;45,9165
22.09.2024;21:00;22:00;10,954;9,3632;10,954;12,5448;8,067801;10,7492;13,431;8;9,8;11,35;12,9;7;7,5;8;14;41,1632;44,304;47,4448;37,067801;40,2492;43,431
22.09.2024;22:00;23:00;9,872;8,4976;9,872;11,2464;7,310401;9,559;11,808;8;9,8;11,35;12,9;7;7,5;8;14;40,2976;43,222;46,1464;36,310401;39,059;41,808
22.09.2024;23:00;00:00;9,2;7,96;9,2;10,44;6,840001;8,8198;10,8;8;9,8;11,35;12,9;7;7,5;8;14;39,76;42,55;45,34;35,840001;38,3198;40,8
23.09.2024;00:00;01:00;9,08;7,864;9,08;10,296;6,756001;8,6878;10,62;8;9,8;11,35;12,9;7;7,5;8;14;39,664;42,43;45,196;35,756001;38,1878;40,62
23.09.2024;01:00;02:00;8,408;7,3264;8,408;9,4896;6,285601;7,9486;9,612;8;9,8;11,35;12,9;7;7,5;8;14;39,1264;41,758;44,3896;35,285601;37,4486;39,612
23.09.2024;02:00;03:00;8,52;7,416;8,52;9,624;6,364001;8,0718;9,78;8;9,8;11,35;12,9;7;7,5;8;14;39,216;41,87;44,524;35,364001;37,5718;39,78
23.09.2024;03:00;04:00;8,715;7,572;8,715;9,858;6,500501;8,2863;10,0725;8;9,8;11,35;12,9;7;7,5;8;14;39,372;42,065;44,758;35,500501;37,7863;40,0725
23.09.2024;04:00;05:00;8,693;7,5544;8,693;9,8316;6,485101;8,2621;10,0395;8;9,8;11,35;12,9;7;7,5;8;14;39,3544;42,043;44,7316;35,485101;37,7621;40,0395
23.09.2024;05:00;06:00;9,73;8,384;9,73;11,076;7,211001;9,4028;11,595;8;9,8;11,35;12,9;7;7,5;8;14;40,184;43,08;45,976;36,211001;38,9028;41,595
23.09.2024;06:00;07:00;13,34;11,272;13,34;15,408;9,738001;13,3738;17,01;8;9,8;11,35;12,9;7;7,5;8;14;43,072;46,69;50,308;38,738001;42,8738;47,01
23.09.2024;07:00;08:00;20,373;16,8984;20,373;23,8476;14,661101;21,1101;27,5595;8;9,8;11,35;12,9;7;7,5;8;14;48,6984;53,723;58,7476;43,661101;50,6101;57,5595
23.09.2024;08:00;09:00;15,133;12,7064;15,133;17,5596;10,993101;15,3461;19,6995;8;9,8;11,35;12,9;7;7,5;8;14;44,5064;48,483;52,4596;39,993101;44,8461;49,6995
23.09.2024;09:00;10:00;10,999;9,3992;10,999;12,5988;8,099301;10,7987;13,4985;8;9,8;11,35;12,9;7;7,5;8;14;41,1992;44,349;47,4988;37,099301;40,2987;43,4985
23.09.2024;10:00;11:00;9,466;8,1728;9,466;10,7592;7,026201;9,1124;11,199;8;9,8;11,35;12,9;7;7,5;8;14;39,9728;42,816;45,6592;36,026201;38,6124;41,199
23.09.2024;11:00;12:00;8,016;7,0128;8,016;9,0192;6,011201;7,5174;9,024;8;9,8;11,35;12,9;7;7,5;8;14;38,8128;41,366;43,9192;35,011201;37,0174;39,024
23.09.2024;12:00;13:00;7,894;6,9152;7,894;8,8728;5,925801;7,3832;8,841;8;9,8;11,35;12,9;7;7,5;8;14;38,7152;41,244;43,7728;34,925801;36,8832;38,841
23.09.2024;13:00;14:00;7,655;6,724;7,655;8,586;5,758501;7,1203;8,4825;8;9,8;11,35;12,9;7;7,5;8;14;38,524;41,005;43,486;34,758501;36,6203;38,4825
23.09.2024;14:00;15:00;7,677;6,7416;7,677;8,6124;5,773901;7,1445;8,5155;8;9,8;11,35;12,9;7;7,5;8;14;38,5416;41,027;43,5124;34,773901;36,6445;38,5155
23.09.2024;15:00;16:00;8,098;7,0784;8,098;9,1176;6,068601;7,6076;9,147;8;9,8;11,35;12,9;7;7,5;8;14;38,8784;41,448;44,0176;35,068601;37,1076;39,147
23.09.2024;16:00;17:00;10,225;8,78;10,225;11,67;7,557501;9,9473;12,3375;8;9,8;11,35;12,9;7;7,5;8;14;40,58;43,575;46,57;36,557501;39,4473;42,3375
23.09.2024;17:00;18:00;13,601;11,4808;13,601;15,7212;9,920701;13,6609;17,4015;8;9,8;11,35;12,9;7;7,5;8;14;43,2808;46,951;50,6212;38,920701;43,1609;47,4015
23.09.2024;18:00;19:00;24,026;19,8208;24,026;28,2312;17,218201;25,1284;33,039;8;9,8;11,35;12,9;7;7,5;8;14;51,6208;57,376;63,1312;46,218201;54,6284;63,039
23.09.2024;19:00;20:00;32,839;26,8712;32,839;38,8068;23,387301;34,8227;46,2585;8;9,8;11,35;12,9;7;7,5;8;14;58,6712;66,189;73,7068;52,387301;64,3227;76,2585
23.09.2024;20:00;21:00;17,864;14,8912;17,864;20,8368;12,904801;18,3502;23,796;8;9,8;11,35;12,9;7;7,5;8;14;46,6912;51,214;55,7368;41,904801;47,8502;53,796
23.09.2024;21:00;22:00;11,671;9,9368;11,671;13,4052;8,569701;11,5379;14,5065;8;9,8;11,35;12,9;7;7,5;8;14;41,7368;45,021;48,3052;37,569701;41,0379;44,5065
23.09.2024;22:00;23:00;10,093;8,6744;10,093;11,5116;7,465101;9,8021;12,1395;8;9,8;11,35;12,9;7;7,5;8;14;40,4744;43,443;46,4116;36,465101;39,3021;42,1395
23.09.2024;23:00;00:00;9,154;7,9232;9,154;10,3848;6,807801;8,7692;10,731;8;9,8;11,35;12,9;7;7,5;8;14;39,7232;42,504;45,2848;35,807801;38,2692;40,731
24.09.2024;00:00;01:00;8,82;7,656;8,82;9,984;6,574001;8,4018;10,23;8;9,8;11,35;12,9;7;7,5;8;14;39,456;42,17;44,884;35,574001;37,9018;40,23
24.09.2024;01:00;02:00;8,251;7,2008;8,251;9,3012;6,175701;7,7759;9,3765;8;9,8;11,35;12,9;7;7,5;8;14;39,0008;41,601;44,2012;35,175701;37,2759;39,3765
24.09.2024;02:00;03:00;8,369;7,2952;8,369;9,4428;6,258301;7,9057;9,5535;8;9,8;11,35;12,9;7;7,5;8;14;39,0952;41,719;44,3428;35,258301;37,4057;39,5535
24.09.2024;03:00;04:00;8,502;7,4016;8,502;9,6024;6,351401;8,052;9,753;8;9,8;11,35;12,9;7;7,5;8;14;39,2016;41,852;44,5024;35,351401;37,552;39,753
24.09.2024;04:00;05:00;8,326;7,2608;8,326;9,3912;6,228201;7,8584;9,489;8;9,8;11,35;12,9;7;7,5;8;14;39,0608;41,676;44,2912;35,228201;37,3584;39,489
24.09.2024;05:00;06:00;8,829;7,6632;8,829;9,9948;6,580301;8,4117;10,2435;8;9,8;11,35;12,9;7;7,5;8;14;39,4632;42,179;44,8948;35,580301;37,9117;40,2435
24.09.2024;06:00;07:00;11,075;9,46;11,075;12,69;8,152501;10,8823;13,6125;8;9,8;11,35;12,9;7;7,5;8;14;41,26;44,425;47,59;37,152501;40,3823;43,6125
24.09.2024;07:00;08:00;14,196;11,9568;14,196;16,4352;10,337201;14,3154;18,294;8;9,8;11,35;12,9;7;7,5;8;14;43,7568;47,546;51,3352;39,337201;43,8154;48,294
24.09.2024;08:00;09:00;12,74;10,792;12,74;14,688;9,318001;12,7138;16,11;8;9,8;11,35;12,9;7;7,5;8;14;42,592;46,09;49,588;38,318001;42,2138;46,11
24.09.2024;09:00;10:00;10,602;9,0816;10,602;12,1224;7,821401;10,362;12,903;8;9,8;11,35;12,9;7;7,5;8;14;40,8816;43,952;47,0224;36,821401;39,862;42,903
24.09.2024;10:00;11:00;9,261;8,0088;9,261;10,5132;6,882701;8,8869;10,8915;8;9,8;11,35;12,9;7;7,5;8;14;39,8088;42,611;45,4132;35,882701;38,3869;40,8915
24.09.2024;11:00;12:00;8,387;7,3096;8,387;9,4644;6,270901;7,9255;9,5805;8;9,8;11,35;12,9;7;7,5;8;14;39,1096;41,737;44,3644;35,270901;37,4255;39,5805
24.09.2024;12:00;13:00;7,575;6,66;7,575;8,49;5,702501;7,0323;8,3625;8;9,8;11,35;12,9;7;7,5;8;14;38,46;40,925;43,39;34,702501;36,5323;38,3625
24.09.2024;13:00;14:00;6,899;6,1192;6,899;7,6788;5,229301;6,2887;7,3485;8;9,8;11,35;12,9;7;7,5;8;14;37,9192;40,249;42,5788;34,229301;35,7887;37,3485
24.09.2024;14:00;15:00;6,159;5,5272;6,159;6,7908;4,711301;5,4747;6,2385;8;9,8;11,35;12,9;7;7,5;8;14;37,3272;39,509;41,6908;33,711301;34,9747;36,2385
24.09.2024;15:00;16:00;7,494;6,5952;7,494;8,3928;5,645801;6,9432;8,241;8;9,8;11,35;12,9;7;7,5;8;14;38,3952;40,844;43,2928;34,645801;36,4432;38,241
24.09.2024;16:00;17:00;8,327;7,2616;8,327;9,3924;6,228901;7,8595;9,4905;8;9,8;11,35;12,9;7;7,5;8;14;39,0616;41,677;44,2924;35,228901;37,3595;39,4905
24.09.2024;17:00;18:00;10,404;8,9232;10,404;11,8848;7,682801;10,1442;12,606;8;9,8;11,35;12,9;7;7,5;8;14;40,7232;43,754;46,7848;36,682801;39,6442;42,606
24.09.2024;18:00;19:00;11,905;10,124;11,905;13,686;8,733501;11,7953;14,8575;8;9,8;11,35;12,9;7;7,5;8;14;41,924;45,255;48,586;37,733501;41,2953;44,8575
24.09.2024;19:00;20:00;12,413;10,5304;12,413;14,2956;9,089101;12,3541;15,6195;8;9,8;11,35;12,9;7;7,5;8;14;42,3304;45,763;49,1956;38,089101;41,8541;45,6195
24.09.2024;20:00;21:00;10,17;8,736;10,17;11,604;7,519001;9,8868;12,255;8;9,8;11,35;12,9;7;7,5;8;14;40,536;43,52;46,504;36,519001;39,3868;42,255
24.09.2024;21:00;22:00;8,044;7,0352;8,044;9,0528;6,030801;7,5482;9,066;8;9,8;11,35;12,9;7;7,5;8;14;38,8352;41,394;43,9528;35,030801;37,0482;39,066
24.09.2024;22:00;23:00;7,448;6,5584;7,448;8,3376;5,613601;6,8926;8,172;8;9,8;11,35;12,9;7;7,5;8;14;38,3584;40,798;43,2376;34,613601;36,3926;38,172
24.09.2024;23:00;00:00;6,058;5,4464;6,058;6,6696;4,640601;5,3636;6,087;8;9,8;11,35;12,9;7;7,5;8;14;37,2464;39,408;41,5696;33,640601;34,8636;36,087
25.09.2024;00:00;01:00;5,148;4,7184;5,148;5,5776;4,003601;4,3626;4,722;8;9,8;11,35;12,9;7;7,5;8;14;36,5184;38,498;40,4776;33,003601;33,8626;34,722
25.09.2024;01:00;02:00;4,218;3,9744;4,218;4,4616;3,352601;3,3396;3,327;8;9,8;11,35;12,9;7;7,5;8;14;35,7744;37,568;39,3616;32,352601;32,8396;33,327
25.09.2024;02:00;03:00;3,92;3,736;3,92;4,104;3,144001;3,0118;2,88;8;9,8;11,35;12,9;7;7,5;8;14;35,536;37,27;39,004;32,144001;32,5118;32,88
25.09.2024;03:00;04:00;3,945;3,756;3,945;4,134;3,161501;3,0393;2,9175;8;9,8;11,35;12,9;7;7,5;8;14;35,556;37,295;39,034;32,161501;32,5393;32,9175
25.09.2024;04:00;05:00;5,477;4,9816;5,477;5,9724;4,233901;4,7245;5,2155;8;9,8;11,35;12,9;7;7,5;8;14;36,7816;38,827;40,8724;33,233901;34,2245;35,2155
25.09.2024;05:00;06:00;6,395;5,716;6,395;7,074;4,876501;5,7343;6,5925;8;9,8;11,35;12,9;7;7,5;8;14;37,516;39,745;41,974;33,876501;35,2343;36,5925
25.09.2024;06:00;07:00;7,834;6,8672;7,834;8,8008;5,883801;7,3172;8,751;8;9,8;11,35;12,9;7;7,5;8;14;38,6672;41,184;43,7008;34,883801;36,8172;38,751
25.09.2024;07:00;08:00;8,377;7,3016;8,377;9,4524;6,263901;7,9145;9,5655;8;9,8;11,35;12,9;7;7,5;8;14;39,1016;41,727;44,3524;35,263901;37,4145;39,5655
25.09.2024;08:00;09:00;8,815;7,652;8,815;9,978;6,570501;8,3963;10,2225;8;9,8;11,35;12,9;7;7,5;8;14;39,452;42,165;44,878;35,570501;37,8963;40,2225
25.09.2024;09:00;10:00;7,032;6,2256;7,032;7,8384;5,322401;6,435;7,548;8;9,8;11,35;12,9;7;7,5;8;14;38,0256;40,382;42,7384;34,322401;35,935;37,548
25.09.2024;10:00;11:00;4,946;4,5568;4,946;5,3352;3,862201;4,1404;4,419;8;9,8;11,35;12,9;7;7,5;8;14;36,3568;38,296;40,2352;32,862201;33,6404;34,419
25.09.2024;11:00;12:00;2,524;2,6192;2,524;2,4288;2,166801;1,4762;0,786;8;9,8;11,35;12,9;7;7,5;8;14;34,4192;35,874;37,3288;31,166801;30,9762;30,786
25.09.2024;12:00;13:00;1,91;2,128;1,91;1,692;1,737001;0,8008;-0,135;8;9,8;11,35;12,9;7;7,5;8;14;33,928;35,26;36,592;30,737001;30,3008;29,865
25.09.2024;13:00;14:00;1,878;2,1024;1,878;1,6536;1,714601;0,7656;-0,183;8;9,8;11,35;12,9;7;7,5;8;14;33,9024;35,228;36,5536;30,714601;30,2656;29,817
25.09.2024;14:00;15:00;5,553;5,0424;5,553;6,0636;4,287101;4,8081;5,3295;8;9,8;11,35;12,9;7;7,5;8;14;36,8424;38,903;40,9636;33,287101;34,3081;35,3295
25.09.2024;15:00;16:00;7,223;6,3784;7,223;8,0676;5,456101;6,6451;7,8345;8;9,8;11,35;12,9;7;7,5;8;14;38,1784;40,573;42,9676;34,456101;36,1451;37,8345
25.09.2024;16:00;17:00;8,969;7,7752;8,969;10,1628;6,678301;8,5657;10,4535;8;9,8;11,35;12,9;7;7,5;8;14;39,5752;42,319;45,0628;35,678301;38,0657;40,4535
25.09.2024;17:00;18:00;10,785;9,228;10,785;12,342;7,949501;10,5633;13,1775;8;9,8;11,35;12,9;7;7,5;8;14;41,028;44,135;47,242;36,949501;40,0633;43,1775
25.09.2024;18:00;19:00;15,62;13,096;15,62;18,144;11,334001;15,8818;20,43;8;9,8;11,35;12,9;7;7,5;8;14;44,896;48,97;53,044;40,334001;45,3818;50,43
25.09.2024;19:00;20:00;19,542;16,2336;19,542;22,8504;14,079401;20,196;26,313;8;9,8;11,35;12,9;7;7,5;8;14;48,0336;52,892;57,7504;43,079401;49,696;56,313
25.09.2024;20:00;21:00;13,184;11,1472;13,184;15,2208;9,628801;13,2022;16,776;8;9,8;11,35;12,9;7;7,5;8;14;42,9472;46,534;50,1208;38,628801;42,7022;46,776
25.09.2024;21:00;22:00;9,661;8,3288;9,661;10,9932;7,162701;9,3269;11,4915;8;9,8;11,35;12,9;7;7,5;8;14;40,1288;43,011;45,8932;36,162701;38,8269;41,4915
25.09.2024;22:00;23:00;9,164;7,9312;9,164;10,3968;6,814801;8,7802;10,746;8;9,8;11,35;12,9;7;7,5;8;14;39,7312;42,514;45,2968;35,814801;38,2802;40,746
25.09.2024;23:00;00:00;8,222;7,1776;8,222;9,2664;6,155401;7,744;9,333;8;9,8;11,35;12,9;7;7,5;8;14;38,9776;41,572;44,1664;35,155401;37,244;39,333
26.09.2024;00:00;01:00;6,602;5,8816;6,602;7,3224;5,021401;5,962;6,903;8;9,8;11,35;12,9;7;7,5;8;14;37,6816;39,952;42,2224;34,021401;35,462;36,903
26.09.2024;01:00;02:00;5,878;5,3024;5,878;6,4536;4,514601;5,1656;5,817;8;9,8;11,35;12,9;7;7,5;8;14;37,1024;39,228;41,3536;33,514601;34,6656;35,817
26.09.2024;02:00;03:00;5,234;4,7872;5,234;5,6808;4,063801;4,4572;4,851;8;9,8;11,35;12,9;7;7,5;8;14;36,5872;38,584;40,5808;33,063801;33,9572;34,851
26.09.2024;03:00;04:00;4,987;4,5896;4,987;5,3844;3,890901;4,1855;4,4805;8;9,8;11,35;12,9;7;7,5;8;14;36,3896;38,337;40,2844;32,890901;33,6855;34,4805
26.09.2024;04:00;05:00;4,553;4,2424;4,553;4,8636;3,587101;3,7081;3,8295;8;9,8;11,35;12,9;7;7,5;8;14;36,0424;37,903;39,7636;32,587101;33,2081;33,8295
26.09.2024;05:00;06:00;4,971;4,5768;4,971;5,3652;3,879701;4,1679;4,4565;8;9,8;11,35;12,9;7;7,5;8;14;36,3768;38,321;40,2652;32,879701;33,6679;34,4565
26.09.2024;06:00;07:00;7,203;6,3624;7,203;8,0436;5,442101;6,6231;7,8045;8;9,8;11,35;12,9;7;7,5;8;14;38,1624;40,553;42,9436;34,442101;36,1231;37,8045
26.09.2024;07:00;08:00;8,52;7,416;8,52;9,624;6,364001;8,0718;9,78;8;9,8;11,35;12,9;7;7,5;8;14;39,216;41,87;44,524;35,364001;37,5718;39,78
26.09.2024;08:00;09:00;8,34;7,272;8,34;9,408;6,238001;7,8738;9,51;8;9,8;11,35;12,9;7;7,5;8;14;39,072;41,69;44,308;35,238001;37,3738;39,51
26.09.2024;09:00;10:00;6,733;5,9864;6,733;7,4796;5,113101;6,1061;7,0995;8;9,8;11,35;12,9;7;7,5;8;14;37,7864;40,083;42,3796;34,113101;35,6061;37,0995
26.09.2024;10:00;11:00;4,923;4,5384;4,923;5,3076;3,846101;4,1151;4,3845;8;9,8;11,35;12,9;7;7,5;8;14;36,3384;38,273;40,2076;32,846101;33,6151;34,3845
26.09.2024;11:00;12:00;3,162;3,1296;3,162;3,1944;2,613401;2,178;1,743;8;9,8;11,35;12,9;7;7,5;8;14;34,9296;36,512;38,0944;31,613401;31,678;31,743
26.09.2024;12:00;13:00;1,7;1,96;1,7;1,44;1,590001;0,5698;-0,45;8;9,8;11,35;12,9;7;7,5;8;14;33,76;35,05;36,34;30,590001;30,0698;29,55
26.09.2024;13:00;14:00;1,208;1,5664;1,208;0,8496;1,245601;0,0286;-1,188;8;9,8;11,35;12,9;7;7,5;8;14;33,3664;34,558;35,7496;30,245601;29,5286;28,812
26.09.2024;14:00;15:00;1,268;1,6144;1,268;0,9216;1,287601;0,0946;-1,098;8;9,8;11,35;12,9;7;7,5;8;14;33,4144;34,618;35,8216;30,287601;29,5946;28,902
26.09.2024;15:00;16:00;3,79;3,632;3,79;3,948;3,053001;2,8688;2,685;8;9,8;11,35;12,9;7;7,5;8;14;35,432;37,14;38,848;32,053001;32,3688;32,685
26.09.2024;16:00;17:00;5,491;4,9928;5,491;5,9892;4,243701;4,7399;5,2365;8;9,8;11,35;12,9;7;7,5;8;14;36,7928;38,841;40,8892;33,243701;34,2399;35,2365
26.09.2024;17:00;18:00;7,365;6,492;7,365;8,238;5,555501;6,8013;8,0475;8;9,8;11,35;12,9;7;7,5;8;14;38,292;40,715;43,138;34,555501;36,3013;38,0475
26.09.2024;18:00;19:00;8;7;8;9;6,000001;7,4998;9;8;9,8;11,35;12,9;7;7,5;8;14;38,8;41,35;43,9;35,000001;36,9998;39
26.09.2024;19:00;20:00;8,9;7,72;8,9;10,08;6,630001;8,4898;10,35;8;9,8;11,35;12,9;7;7,5;8;14;39,52;42,25;44,98;35,630001;37,9898;40,35
26.09.2024;20:00;21:00;7,893;6,9144;7,893;8,8716;5,925101;7,3821;8,8395;8;9,8;11,35;12,9;7;7,5;8;14;38,7144;41,243;43,7716;34,925101;36,8821;38,8395
26.09.2024;21:00;22:00;6,284;5,6272;6,284;6,9408;4,798801;5,6122;6,426;8;9,8;11,35;12,9;7;7,5;8;14;37,4272;39,634;41,8408;33,798801;35,1122;36,426
26.09.2024;22:00;23:00;5,372;4,8976;5,372;5,8464;4,160401;4,609;5,058;8;9,8;11,35;12,9;7;7,5;8;14;36,6976;38,722;40,7464;33,160401;34,109;35,058
26.09.2024;23:00;00:00;3,63;3,504;3,63;3,756;2,941001;2,6928;2,445;8;9,8;11,35;12,9;7;7,5;8;14;35,304;36,98;38,656;31,941001;32,1928;32,445
27.09.2024;00:00;01:00;-0,006;0,5952;-0,006;-0,6072;0,395801;-1,3068;-3,009;8;9,8;11,35;12,9;7;7,5;8;14;32,3952;33,344;34,2928;29,395801;28,1932;26,991
27.09.2024;01:00;02:00;0,004;0,6032;0,004;-0,5952;0,402801;-1,2958;-2,994;8;9,8;11,35;12,9;7;7,5;8;14;32,4032;33,354;34,3048;29,402801;28,2042;27,006
27.09.2024;02:00;03:00;-0,001;0,5992;-0,001;-0,6012;0,399301;-1,3013;-3,0015;8;9,8;11,35;12,9;7;7,5;8;14;32,3992;33,349;34,2988;29,399301;28,1987;26,9985
27.09.2024;03:00;04:00;-0,059;0,5528;-0,059;-0,6708;0,358701;-1,3651;-3,0885;8;9,8;11,35;12,9;7;7,5;8;14;32,3528;33,291;34,2292;29,358701;28,1349;26,9115
